1; 1.000000e+01; 5.000000e-01; 0.000000e+00; +2.6849279e-01; +4.0093305e-06; +2.6846534e-01; +4.0224954e-06; +2.6855254e-01; +4.0234545e-06; +2.6852092e-01; +4.0213286e-06; +2.6853150e-01; +4.0167788e-06; +2.6856256e-01; +4.0210721e-06; +2.6852351e-01; +4.0215250e-06; +2.6853135e-01; +4.0186437e-06; +2.6852006e-01; +4.0197997e-06; +2.6855657e-01; +4.0255786e-06
2; 1.000000e+01; 5.000000e-01; 5.908500e+00; +2.6858339e-01; +3.8318872e-06; +2.6855308e-01; +3.8289122e-06; +2.6852870e-01; +3.8297194e-06; +2.6856256e-01; +3.8329772e-06; +2.6859224e-01; +3.8313983e-06; +2.6857013e-01; +3.8385656e-06; +2.6856887e-01; +3.8325716e-06; +2.6856914e-01; +3.8339044e-06; +2.6860532e-01; +3.8336966e-06; +2.6856428e-01; +3.8234402e-06
3; 1.000000e+01; 5.000000e-01; 1.181700e+01; +2.6859349e-01; +3.6429067e-06; +2.6862448e-01; +3.6580609e-06; +2.6857156e-01; +3.6480724e-06; +2.6858822e-01; +3.6563613e-06; +2.6859286e-01; +3.6460524e-06; +2.6857334e-01; +3.6464817e-06; +2.6860955e-01; +3.6485883e-06; +2.6858664e-01; +3.6441622e-06; +2.6861674e-01; +3.6398699e-06; +2.6858532e-01; +3.6521387e-06
4; 1.000000e+01; 5.000000e-01; 1.772550e+01; +2.6859367e-01; +3.4901632e-06; +2.6864690e-01; +3.4842224e-06; +2.6859647e-01; +3.4861503e-06; +2.6859012e-01; +3.4874074e-06; +2.6864082e-01; +3.4952016e-06; +2.6864526e-01; +3.4827553e-06; +2.6859623e-01; +3.4848269e-06; +2.6865432e-01; +3.4920715e-06; +2.6860368e-01; +3.4878090e-06; +2.6861641e-01; +3.4876275e-06
5; 1.000000e+01; 5.000000e-01; 2.363400e+01; +2.6855019e-01; +3.3479093e-06; +2.6857454e-01; +3.3407325e-06; +2.6858631e-01; +3.3437857e-06; +2.6853311e-01; +3.3467736e-06; +2.6855734e-01; +3.3457875e-06; +2.6857698e-01; +3.3429649e-06; +2.6852715e-01; +3.3431252e-06; +2.6854235e-01; +3.3515696e-06; +2.6852885e-01; +3.3435997e-06; +2.6855010e-01; +3.3436754e-06
6; 1.000000e+01; 5.000000e-01; 2.954250e+01; +2.6868173e-01; +3.2222772e-06; +2.6868036e-01; +3.2182825e-06; +2.6867992e-01; +3.2122284e-06; +2.6864412e-01; +3.2051537e-06; +2.6867229e-01; +3.2122005e-06; +2.6866871e-01; +3.2128928e-06; +2.6860338e-01; +3.2134719e-06; +2.6867336e-01; +3.2137502e-06; +2.6866663e-01; +3.2203270e-06; +2.6862344e-01; +3.2095168e-06
7; 1.000000e+01; 5.000000e-01; 3.545100e+01; +2.6869094e-01; +3.0929207e-06; +2.6869348e-01; +3.0973326e-06; +2.6870725e-01; +3.0845204e-06; +2.6870909e-01; +3.0996050e-06; +2.6878178e-01; +3.0942483e-06; +2.6871520e-01; +3.0942117e-06; +2.6870528e-01; +3.0980088e-06; +2.6874232e-01; +3.0938957e-06; +2.6870394e-01; +3.0947124e-06; +2.6874489e-01; +3.0967014e-06
8; 1.000000e+01; 5.000000e-01; 4.135950e+01; +2.6869950e-01; +2.9845773e-06; +2.6874489e-01; +2.9918226e-06; +2.6871109e-01; +2.9839916e-06; +2.6871085e-01; +2.9885589e-06; +2.6871100e-01; +2.9876308e-06; +2.6873672e-01; +2.9851099e-06; +2.6868233e-01; +2.9794280e-06; +2.6869780e-01; +2.9789460e-06; +2.6869905e-01; +2.9861485e-06; +2.6871565e-01; +2.9839287e-06
9; 1.000000e+01; 5.000000e-01; 4.726800e+01; +2.6867917e-01; +2.8922918e-06; +2.6867491e-01; +2.8883558e-06; +2.6861888e-01; +2.8889986e-06; +2.6865932e-01; +2.8958250e-06; +2.6865372e-01; +2.8860447e-06; +2.6859322e-01; +2.8901040e-06; +2.6865891e-01; +2.8856102e-06; +2.6860976e-01; +2.8874256e-06; +2.6867932e-01; +2.8866589e-06; +2.6864249e-01; +2.8771747e-06
10; 1.000000e+01; 5.000000e-01; 5.317650e+01; +2.6859245e-01; +2.7903686e-06; +2.6853737e-01; +2.8003760e-06; +2.6862842e-01; +2.7926917e-06; +2.6861033e-01; +2.8024826e-06; +2.6860696e-01; +2.7977526e-06; +2.6861489e-01; +2.8011577e-06; +2.6862323e-01; +2.8049510e-06; +2.6863515e-01; +2.7957774e-06; +2.6862609e-01; +2.7960427e-06; +2.6864249e-01; +2.7939798e-06
11; 1.000000e+01; 5.000000e-01; 5.908500e+01; +2.6879641e-01; +2.7101173e-06; +2.6874939e-01; +2.7105125e-06; +2.6877373e-01; +2.7142598e-06; +2.6877967e-01; +2.7223705e-06; +2.6879165e-01; +2.7130316e-06; +2.6876241e-01; +2.7113281e-06; +2.6878744e-01; +2.7184301e-06; +2.6879480e-01; +2.7110784e-06; +2.6882169e-01; +2.7175606e-06; +2.6876304e-01; +2.7094216e-06
