1; 1.000000e+01; 5.000000e-01; 0.000000e+00; +2.6971686e-01; +4.0113246e-06; +2.6969427e-01; +4.0077439e-06; +2.6973909e-01; +4.0107948e-06; +2.6965332e-01; +4.0072291e-06; +2.6970020e-01; +4.0202744e-06; +2.6971677e-01; +4.0068703e-06; +2.6967323e-01; +4.0165960e-06; +2.6973039e-01; +4.0115206e-06; +2.6966459e-01; +4.0093341e-06; +2.6972383e-01; +4.0101295e-06
2; 1.000000e+01; 5.000000e-01; 5.908500e+00; +2.6971704e-01; +3.8348703e-06; +2.6967612e-01; +3.8258031e-06; +2.6963902e-01; +3.8375938e-06; +2.6968607e-01; +3.8379549e-06; +2.6966923e-01; +3.8280568e-06; +2.6969182e-01; +3.8276694e-06; +2.6972744e-01; +3.8406911e-06; +2.6972893e-01; +3.8292510e-06; +2.6965603e-01; +3.8234753e-06; +2.6963991e-01; +3.8263929e-06
3; 1.000000e+01; 5.000000e-01; 1.181700e+01; +2.6964936e-01; +3.6497238e-06; +2.6961806e-01; +3.6415934e-06; +2.6962483e-01; +3.6514095e-06; +2.6966068e-01; +3.6484396e-06; +2.6966712e-01; +3.6468484e-06; +2.6967260e-01; +3.6541546e-06; +2.6961705e-01; +3.6453334e-06; +2.6963937e-01; +3.6483807e-06; +2.6961109e-01; +3.6548297e-06; +2.6962918e-01; +3.6477238e-06
4; 1.000000e+01; 5.000000e-01; 1.772550e+01; +2.6956657e-01; +3.4867871e-06; +2.6959130e-01; +3.4794480e-06; +2.6956344e-01; +3.4879422e-06; +2.6957533e-01; +3.4887196e-06; +2.6959836e-01; +3.4928978e-06; +2.6960325e-01; +3.4863151e-06; +2.6955175e-01; +3.5012906e-06; +2.6962119e-01; +3.4852080e-06; +2.6962030e-01; +3.4895593e-06; +2.6960343e-01; +3.4860689e-06
5; 1.000000e+01; 5.000000e-01; 2.363400e+01; +2.6965666e-01; +3.3492627e-06; +2.6963997e-01; +3.3422975e-06; +2.6962507e-01; +3.3372642e-06; +2.6963276e-01; +3.3415863e-06; +2.6963568e-01; +3.3425699e-06; +2.6964390e-01; +3.3502972e-06; +2.6958594e-01; +3.3453352e-06; +2.6966858e-01; +3.3416798e-06; +2.6960400e-01; +3.3440501e-06; +2.6962399e-01; +3.3417391e-06
6; 1.000000e+01; 5.000000e-01; 2.954250e+01; +2.6959074e-01; +3.2132514e-06; +2.6959437e-01; +3.2072955e-06; +2.6961794e-01; +3.2033047e-06; +2.6961461e-01; +3.2123710e-06; +2.6956165e-01; +3.2122559e-06; +2.6961610e-01; +3.2128366e-06; +2.6959857e-01; +3.2214452e-06; +2.6961657e-01; +3.2167909e-06; +2.6959258e-01; +3.2147109e-06; +2.6957294e-01; +3.2100070e-06
7; 1.000000e+01; 5.000000e-01; 3.545100e+01; +2.6950952e-01; +3.0926153e-06; +2.6946360e-01; +3.0985923e-06; +2.6947612e-01; +3.0916992e-06; +2.6947060e-01; +3.0894707e-06; +2.6948172e-01; +3.0932713e-06; +2.6951626e-01; +3.0987514e-06; +2.6952988e-01; +3.0936128e-06; +2.6951188e-01; +3.0886195e-06; +2.6950240e-01; +3.0850513e-06; +2.6946464e-01; +3.0852023e-06
8; 1.000000e+01; 5.000000e-01; 4.135950e+01; +2.6953185e-01; +2.9842467e-06; +2.6952469e-01; +2.9819751e-06; +2.6955062e-01; +2.9872276e-06; +2.6950407e-01; +2.9793653e-06; +2.6947606e-01; +2.9863991e-06; +2.6947421e-01; +2.9871051e-06; +2.6950693e-01; +2.9828027e-06; +2.6950949e-01; +2.9806608e-06; +2.6953045e-01; +2.9927644e-06; +2.6947442e-01; +2.9828300e-06
9; 1.000000e+01; 5.000000e-01; 4.726800e+01; +2.6951724e-01; +2.8800623e-06; +2.6953545e-01; +2.8894376e-06; +2.6950157e-01; +2.8901688e-06; +2.6949635e-01; +2.8862567e-06; +2.6947081e-01; +2.8887048e-06; +2.6953679e-01; +2.8843021e-06; +2.6954335e-01; +2.8889440e-06; +2.6955450e-01; +2.8857917e-06; +2.6951054e-01; +2.8820236e-06; +2.6949447e-01; +2.8801801e-06
10; 1.000000e+01; 5.000000e-01; 5.317650e+01; +2.6950830e-01; +2.7991807e-06; +2.6947144e-01; +2.7910228e-06; +2.6949853e-01; +2.7888341e-06; +2.6952407e-01; +2.7997264e-06; +2.6947522e-01; +2.7964275e-06; +2.6948026e-01; +2.7989965e-06; +2.6947331e-01; +2.7974256e-06; +2.6954404e-01; +2.7925421e-06; +2.6953700e-01; +2.7937162e-06; +2.6950479e-01; +2.8029779e-06
11; 1.000000e+01; 5.000000e-01; 5.908500e+01; +2.6942098e-01; +2.7068318e-06; +2.6938707e-01; +2.7037202e-06; +2.6941031e-01; +2.7108968e-06; +2.6934740e-01; +2.7149099e-06; +2.6937714e-01; +2.7056446e-06; +2.6939479e-01; +2.7058954e-06; +2.6940766e-01; +2.7121762e-06; +2.6939747e-01; +2.7119740e-06; +2.6940465e-01; +2.7162639e-06; +2.6944768e-01; +2.7158492e-06
